house_price,listing_price,price_development,number_of_rooms,living_area,secondary_area,plot_area,year_built,operating_cost,sale_date,neighborhood,latitude,longitude,secondary_area_missing,month,year
3700000,3950000,-250000,4,114,1,363,1970,39500,2020-04-20,Bunkeflostrand,62.6173141224875,17.9567572072765,0,4,2020
3495000,3095000,400000,3,80,76,583,1946,30100,2020-04-19,Eriksfält,55.57314785,13.006789099138,0,4,2020
4625000,4475000,150000,4,104,0,552,1966,27990,2020-04-18,Djupadal,55.57481325,12.9583963560805,1,4,2020
4300000,4295000,5000,5,103,37,480,1975,33160,2020-04-17,Kulladal,57.69593015,12.0004290019267,0,4,2020
7000000,6500000,500000,5,148,15,1069,1895,34868,2020-04-17,Kyrkby,55.5169429414546,13.004048862774,0,4,2020
5630000,4995000,635000,4,120,154,793,1981,41800,2020-04-17,Tygelsjö,55.5169429414546,13.004048862774,0,4,2020
4475000,4475000,0,7,150,5,874,1870,48595,2020-04-17,Kulladal,55.5692271818402,12.9925106559322,0,4,2020
4070000,3750000,320000,6,116,84,461,1962,38904,2020-04-16,Gullvik,55.5704498,13.0348526333137,0,4,2020
3900000,3795000,105000,3,91,56,502,1928,51800,2020-04-16,Kulladal,65.58894597742,22.1570995507942,0,4,2020
8550000,8495000,55000,6,172,0,1673,1920,35800,2020-04-16,Mellanheden,55.58672915,12.9637111158947,1,4,2020
5300000,5200000,100000,6,146,0,688,2005,48931,2020-04-15,Riseberga,55.5976248105784,13.0914317104223,1,4,2020
3475000,3245000,230000,4,88,0,528,1965,27830,2020-04-15,Bunkeflostrand,59.3695493,17.9908390731066,1,4,2020
4995000,4995000,0,6,178,13,447,1977,39100,2020-04-15,Kulladal,55.57380805,12.99724045,0,4,2020
5000000,4495000,505000,7,140,120,1158,1955,46400,2020-04-15,Stenkällan,55.5834377683956,13.0756070832725,0,4,2020
4075000,4075000,0,4,109,0,380,1991,27287,2020-04-15,Bunkeflostrand,59.2477219,18.0585176,1,4,2020
4000000,3695000,305000,5,136,0,355,1988,33800,2020-04-13,Gullvik,55.5724085,13.0275448421113,1,4,2020
11400000,10900000,500000,6,176,77,1204,1929,46525,2020-04-13,Västervång,55.5916667,12.9609187606007,0,4,2020
5350000,4995000,355000,4,134,135,1033,1925,37559,2020-04-11,Klagshamn,55.53551555,12.927911,0,4,2020
3795000,3795000,0,6,109,8,820,1957,47272,2020-04-09,Riseberga,55.59948835,13.0809760496003,0,4,2020
3300000,2995000,305000,5,112,90,992,1947,45000,2020-04-09,Kyrkby,55.55350105,13.1017366,0,4,2020
4900000,4395000,505000,4,109,45,589,1963,35325,2020-04-09,Djupadal,55.571419,12.9490629032334,0,4,2020
4430000,4290000,140000,4,120,83,583,1946,36220,2020-04-09,Eriksfält,55.57301185,13.0075144407128,0,4,2020
7500000,7295000,205000,7,177,120,685,1971,39000,2020-04-09,Limhamn,55.57798115,12.9406378910955,0,4,2020
3440000,3195000,245000,6,113,55,451,1956,25300,2020-04-08,Ulricedal,57.6634495,11.875828593364,0,4,2020
5995000,5995000,0,5,142,0,260,2017,28300,2020-04-06,Solbacken,55.5871749,12.9771389,1,4,2020
6375000,6995000,-620000,6,141,0,174,1977,39500,2020-04-06,Västervång,59.3493807,18.0490793,1,4,2020
6150000,6495000,-345000,5,190,0,886,1978,39000,2020-04-03,Bunkeflostrand,55.56174475,12.90934395,1,4,2020
4450000,4850000,-400000,6,181,4,450,1971,34847,2020-04-03,Djupadal,55.572741660129,12.9546783001611,0,4,2020
2725000,2595000,130000,4,100,0,443,1963,31563,2020-04-02,Kristineberg,55.5456836,13.0761346,1,4,2020
3495000,3495000,0,5,120,28,201,1984,33003,2020-04-02,Husie,59.25295565,18.1765944292217,0,4,2020
3375000,3195000,180000,4,106,0,409,2002,25824,2020-04-02,Oxie,55.53741485,13.0898632028736,1,4,2020
5585000,5195000,390000,5,133,55,783,2004,35500,2020-04-01,Käglinge,55.53004765,13.0936322961806,0,4,2020
7000000,6850000,150000,8,170,100,578,1977,38070,2020-03-31,Bellevue,55.58234015,12.97056245,0,3,2020
4825000,4695000,130000,6,136,79,543,1925,54955,2020-03-31,Håkanstorp,55.59750985,13.0415582,0,3,2020
5250000,5495000,-245000,7,207,33,720,1990,38040,2020-03-31,Valdemarsro,55.61033905,13.0727950674339,0,3,2020
3450000,2900000,550000,4,96,0,392,1974,29735,2020-03-30,Tygelsjö,55.5139012253597,13.0042842079673,1,3,2020
8200000,8200000,0,6,140,14,211,1956,55167,2020-03-30,Bellevue,-23.2335499,17.3231107,0,3,2020
4610000,4350000,260000,3,127,0,529,2008,33150,2020-03-30,Kristineberg,55.5420641,13.0751427,1,3,2020
7880000,6950000,930000,6,161,24,480,1909,39886,2020-03-30,Limhamn,55.5838623,12.9290195,0,3,2020
4600000,4195000,405000,4,121,30,629,1994,27600,2020-03-30,Riseberga,55.6043314101614,13.0891973727618,0,3,2020
3565000,3695000,-130000,4,110,0,720,1923,34600,2020-03-30,Virentofta,55.59045445,13.0786954211098,1,3,2020
3845000,3750000,95000,4,112,60,523,1945,32950,2020-03-29,Eriksfält,55.5741287,13.0090284885721,0,3,2020
5100000,4995000,105000,5,144,7,370,2006,44050,2020-03-27,Klagshamn,55.5245549,12.9367016,0,3,2020
3650000,3395000,255000,4,128,125,646,1967,44300,2020-03-25,Husie,65.5951501,22.2079517430037,0,3,2020
4935000,4795000,140000,5,131,0,387,1969,41200,2020-03-25,Bunkeflostrand,57.6651406537601,12.5510005152545,1,3,2020
4195000,4195000,0,4,136,0,520,1972,38465,2020-03-25,Hyllie,55.5686343799506,12.9576466120318,1,3,2020
4200000,3895000,305000,5,109,48,361,1967,29000,2020-03-24,Bunkeflostrand,56.70123795,16.3704209,0,3,2020
3900000,3495000,405000,4,90,66,1009,1930,34878,2020-03-24,Virentofta,55.5850978,13.0786481351955,0,3,2020
4850000,4895000,-45000,5,130,0,257,2017,26600,2020-03-24,Bunkeflostrand,55.5544564173096,12.9325565954501,1,3,2020
3550000,3495000,55000,6,180,108,540,1936,40929,2020-03-24,Kattarp,55.58022725,13.0398245170739,0,3,2020
7000000,6550000,450000,6,185,55,762,1960,45896,2020-03-23,Rosenvång,55.5812506,12.9470698,0,3,2020
6225000,5995000,230000,7,154,0,706,1981,36061,2020-03-22,Klagshamn,55.536074400969,12.9204800999269,1,3,2020
7175000,6500000,675000,5,139,126,960,1944,40985,2020-03-19,Limhamn,59.3342596,18.0942871,0,3,2020
3500000,3195000,305000,5,113,73,807,1959,29576,2020-03-17,Kyrkby,55.5481644,13.09599165,0,3,2020
7150000,6875000,275000,8,274,37,856,2004,48418,2020-03-16,Riseberga,55.59688055,13.0911100804064,0,3,2020
7600000,7950000,-350000,9,192,46,513,2003,46477,2020-03-15,Klagshamn,55.52337185,12.9264106,0,3,2020
4380000,3795000,585000,6,153,48,1241,1913,40550,2020-03-13,Oxie,55.5476168,13.1015595,0,3,2020
4400000,4495000,-95000,8,145,145,688,1959,27197,2020-03-13,Kyrkby,55.54803925,13.0971783626001,0,3,2020
4560000,4495000,65000,4,110,20,494,1989,30200,2020-03-13,Kulladal,55.57517295,12.9956722800335,0,3,2020
9750000,9500000,250000,7,161,217,761,2003,57491,2020-03-13,Sibbarp,59.3173652,18.0718142,0,3,2020
4500000,3795000,705000,5,136,56,857,1930,33252,2020-03-13,Videdal,55.58736845,13.06363715,0,3,2020
4530000,3995000,535000,6,151,9,391,2006,34300,2020-03-13,Oxie,55.5404076,13.07499905,0,3,2020
3670000,2995000,675000,5,106,60,523,1947,26885,2020-03-12,Eriksfält,55.5737391,13.0088377738248,0,3,2020
3550000,3295000,255000,8,185,16,727,1909,46569,2020-03-12,Toarp,55.5405966,13.1227149,0,3,2020
4550000,4595000,-45000,4,134,0,340,1960,30363,2020-03-12,Limhamn,55.57401545,12.9224909884398,1,3,2020
8300000,7850000,450000,6,176,64,1017,2018,40200,2020-03-11,Bunkeflostrand,55.5582705360318,12.9189969889319,0,3,2020
5750000,5395000,355000,5,145,9,392,2010,28430,2020-03-11,Tygelsjö,55.517373934117,12.9848932569376,0,3,2020
5050000,4995000,55000,6,150,0,620,1981,35950,2020-03-11,Eriksfält,55.57498155,13.0073046012061,1,3,2020
5800000,5595000,205000,6,150,0,275,2004,34580,2020-03-11,Bunkeflostrand,55.5534143113471,12.9263644213975,1,3,2020
4300000,4495000,-195000,7,171,48,908,1960,40348,2020-03-10,Bunkeflostrand,55.5581653,12.9198832247207,0,3,2020
5700000,5490000,210000,5,151,0,369,1982,20700,2020-03-10,Kirseberg,55.6077710540715,13.0394586837623,1,3,2020
5800000,5295000,505000,6,162,0,1111,2003,17540,2020-03-09,Käglinge,55.53054735,13.09109455,1,3,2020
6700000,6275000,425000,5,130,30,547,2003,31440,2020-03-09,Bunkeflostrand,55.5520360074993,12.9262491655727,0,3,2020
5600000,4895000,705000,6,149,30,380,1965,34100,2020-03-08,Djupadal,55.5732635,12.9577560769509,0,3,2020
4950000,4500000,450000,5,146,0,352,1970,30000,2020-03-07,Bunkeflostrand,55.551049479057,12.9131161257271,1,3,2020
4000000,3995000,5000,5,153,13,488,1969,36000,2020-03-07,Husie,55.5761496,13.0745445269847,0,3,2020
4595000,4595000,0,5,136,57,794,1923,43000,2020-03-06,Videdal,55.5934943,13.0683336688069,0,3,2020
3865000,3900000,-35000,4,137,0,1240,1969,33050,2020-03-05,Bunkeflostrand,55.5438245794595,12.9487842761605,1,3,2020
4180000,3995000,185000,5,138,24,514,1968,42246,2020-03-05,Villastad,55.57543745,13.06826685,0,3,2020
5700000,4950000,750000,6,150,0,368,2003,32987,2020-03-04,Klagshamn,55.5222616,12.93715025,1,3,2020
7160000,6500000,660000,6,152,108,722,1963,51320,2020-03-04,Limhamn,59.3357721313744,18.0873347382827,0,3,2020
3550000,3295000,255000,4,94,15,460,1964,46727,2020-03-02,Riseberga,55.6023113,13.0878504499058,0,3,2020
4275000,4475000,-200000,5,141,202,786,1975,44070,2020-03-02,Gullvik,55.5683832,13.0264057611386,0,3,2020
3800000,3495000,305000,4,127,32,663,1990,25423,2020-02-29,Käglinge,55.5332664,13.0816884153733,0,2,2020
8025000,7595000,430000,6,150,39,550,1998,30958,2020-02-28,Limhamn,55.58113385,12.9226459,0,2,2020
4820000,4695000,125000,5,127,27,698,1990,32750,2020-02-27,Kulladal,57.5084462101824,12.6902966653873,0,2,2020
3715000,3695000,20000,5,100,33,225,2007,16925,2020-02-25,Kulladal,55.57327535,12.9990783065696,0,2,2020
4030000,3895000,135000,7,185,99,750,1942,37506,2020-02-25,Kattarp,55.5784157,13.0427742595501,0,2,2020
11750000,11000000,750000,5,158,103,970,1943,48000,2020-02-24,Sjösida,55.5939945,12.9570132,0,2,2020
4460000,3995000,465000,6,142,20,512,1991,27546,2020-02-24,Hindby,55.575161,13.0376628,0,2,2020
9950000,9950000,0,8,185,110,1121,1948,53824,2020-02-23,Västervång,59.340077,18.034854,0,2,2020
4456000,3995000,461000,5,136,55,787,1923,44535,2020-02-21,Valdemarsro,55.611262,13.0713778235935,0,2,2020
6200000,5975000,225000,5,109,112,694,1956,33434,2020-02-21,Djupadal,55.57749695,12.9507485394245,0,2,2020
5400000,4975000,425000,5,141,0,326,1970,31000,2020-02-18,Bunkeflostrand,55.71205795,13.3382844154843,1,2,2020
2770000,2695000,75000,5,143,0,299,1979,25999,2020-02-15,Kristineberg,55.5434652,13.07141095,1,2,2020
5290000,4895000,395000,7,185,19,568,1977,26950,2020-02-15,Bunkeflostrand,56.16039375,15.59003895,0,2,2020
5800000,6000000,-200000,5,145,0,308,2006,25517,2020-02-14,Bunkeflostrand,55.5505476074947,12.9258759268359,1,2,2020
3340000,2795000,545000,5,120,130,663,1941,43878,2020-02-14,Kattarp,55.77975185,13.1056559655851,0,2,2020
3300000,2695000,605000,4,100,0,450,1968,21913,2020-02-13,Kyrkby,55.5440118,13.10096585,1,2,2020
3325000,3325000,0,4,90,42,1240,1927,41777,2020-02-12,Kyrkby,55.5484485783127,13.0996607865468,0,2,2020
3100000,3195000,-95000,4,100,17,305,1958,26600,2020-02-12,Riseberga,55.60118235,13.0816513541548,0,2,2020
4725000,4295000,430000,6,130,0,483,2000,32200,2020-02-10,Husie,55.5893895,13.106634494773,1,2,2020
10300000,10500000,-200000,8,245,58,997,1922,42600,2020-02-06,Mellanheden,55.5848601,12.9619075749522,0,2,2020
7650000,7495000,155000,6,264,82,941,1974,46724,2020-01-31,Bunkeflostrand,55.55875475,12.9118031788309,0,1,2020
7920000,7995000,-75000,6,160,134,1020,1945,47282,2020-01-31,Mellanheden,55.5875771,12.9696533,0,1,2020
4950000,4995000,-45000,5,130,28,320,1965,44500,2020-01-31,Hyllie,55.5751975,12.9643135672631,0,1,2020
4100000,4395000,-295000,5,113,0,633,1909,37244,2020-01-31,Limhamn,58.1459797442776,11.8310577400361,1,1,2020
3600000,3795000,-195000,5,125,121,600,1941,40400,2020-01-31,Kattarp,55.58007095,13.0427261319535,0,1,2020
2775000,2495000,280000,3,89,47,426,1962,27560,2020-01-30,Riseberga,55.59789865,13.0806016229161,0,1,2020
7100000,5995000,1105000,6,138,19,630,1960,44099,2020-01-30,Limhamn,55.58036835,12.9393770933856,0,1,2020
3250000,3195000,55000,4,87,14,880,1870,36977,2020-01-29,Kyrkby,55.54995865,13.0986290677234,0,1,2020
5995000,5995000,0,5,133,0,552,2007,28764,2020-01-29,Bunkeflostrand,55.5512155420907,12.9307454109371,1,1,2020
2700000,2595000,105000,4,99,99,678,1960,40419,2020-01-29,Kyrkby,55.5480287,13.0977946937241,0,1,2020
4975000,4975000,0,5,128,8,302,2005,26470,2020-01-29,Bunkeflostrand,55.55285235,12.9247343988448,0,1,2020
6695000,6695000,0,5,137,50,933,2013,32840,2020-01-28,Bunkeflostrand,55.5489357953204,12.9268516854982,0,1,2020
2820000,2795000,25000,3,117,0,532,1975,39992,2020-01-27,Kastanjegården,57.6570693,11.9008555,1,1,2020
3680000,3495000,185000,6,149,63,330,1970,45900,2020-01-27,Hindby,55.56991195,13.0388707,0,1,2020
3780000,3795000,-15000,4,114,0,276,1986,39882,2020-01-27,Bulltofta,55.6146595,13.0624745766041,1,1,2020
6650000,6695000,-45000,8,185,0,674,2011,38050,2020-01-26,Bunkeflostrand,55.5447699991075,12.9248234771418,1,1,2020
3840000,3750000,90000,5,135,0,268,1991,25800,2020-01-24,Bunkeflostrand,55.5549003786005,12.9243691310892,1,1,2020
4200000,4295000,-95000,6,141,0,343,1989,26550,2020-01-24,Kirseberg,55.6131780417336,13.0617223656321,1,1,2020
5275000,4995000,280000,5,152,0,670,1991,35520,2020-01-23,Riseberga,55.6031244,13.0935637403608,1,1,2020
3550000,2995000,555000,7,220,60,988,1927,39254,2020-01-23,Fosie,55.561301,13.0305871987113,0,1,2020
5995000,5995000,0,5,160,0,677,1939,34083,2020-01-22,Limhamn,59.3340702,18.0952078,1,1,2020
4010000,3795000,215000,5,153,0,380,1965,32570,2020-01-22,Limhamn,55.5730034,12.9577436831543,1,1,2020
5400000,4500000,900000,7,125,123,796,1972,30900,2020-01-22,Bunkeflostrand,55.55606975,12.92332365,0,1,2020
4050000,3995000,55000,6,151,17,549,1975,46978,2020-01-21,Ulricedal,55.59423185,13.05589175,0,1,2020
6800000,7500000,-700000,7,185,97,489,2009,29730,2020-01-21,Husie,55.94507015,12.8037160578736,0,1,2020
2575000,2695000,-120000,6,127,21,384,1976,33610,2020-01-17,Oxie,55.5493212,13.0921224959264,0,1,2020
5625000,4995000,630000,5,110,72,785,1954,42107,2020-01-16,Bunkeflostrand,55.55845875,12.9217808051112,0,1,2020
2850000,2695000,155000,6,131,0,316,1979,31950,2020-01-15,Kyrkby,55.5493782,13.09776455,1,1,2020
3650000,3495000,155000,4,110,0,405,2008,39669,2020-01-15,Käglinge,55.5365729,13.072672046159,1,1,2020
6500000,5900000,600000,7,170,28,569,1959,28745,2020-01-15,Limhamn,58.430829,15.5686561,0,1,2020
9200000,8900000,300000,7,219,0,999,1909,59300,2020-01-15,Limhamn,56.0305151,12.82454385,1,1,2020
6950000,5995000,955000,5,100,95,617,1923,34257,2020-01-15,Limhamn,55.5763473,12.9414559947736,0,1,2020
5325000,4995000,330000,4,110,58,651,1960,25091,2020-01-14,Bunkeflostrand,55.55812685,12.9229718760253,0,1,2020
3413000,2995000,418000,5,124,0,364,1964,31950,2020-01-08,Videdal,55.5927034,13.0653197634039,1,1,2020
7000000,5975000,1025000,6,170,0,840,2016,33000,2020-01-07,Tygelsjö,55.5258840865437,12.9866574869547,1,1,2020
4800000,4975000,-175000,5,192,34,575,1875,31800,2019-12-27,Lockarp,55.54126575,13.0431369686699,0,12,2019
3220000,3145000,75000,3,117,0,532,1975,30750,2019-12-20,Kastanjegården,55.5534613,13.02574035,1,12,2019
5600000,5395000,205000,6,172,66,936,1973,44247,2019-12-16,Kulladal,55.5635704896081,12.9981120043153,0,12,2019
3680000,3695000,-15000,5,124,0,380,1966,35000,2019-12-13,Bunkeflostrand,55.5543052274295,12.9112644250382,1,12,2019
3650000,3350000,300000,3,83,83,505,1963,25859,2019-12-11,Tygelsjö,55.5196480053628,12.999002615048,0,12,2019
5250000,4990000,260000,7,120,42,420,1909,45200,2019-12-11,Limhamn,55.57936205,12.93560905,0,12,2019
4500000,4475000,25000,4,112,0,393,2012,23943,2019-12-10,Tygelsjö,55.517373934117,12.9848932569376,1,12,2019
10000000,10500000,-500000,7,176,99,946,1937,67727,2019-12-08,Västervång,55.5927259,12.9561161681581,0,12,2019
5348500,4995000,353500,5,150,13,339,1972,43193,2019-12-05,Djupadal,55.56933625,12.9530184386147,0,12,2019
5188000,4895000,293000,8,109,65,1055,1984,42166,2019-12-05,Tygelsjö,56.1995395,15.6741237619718,0,12,2019
3800000,3495000,305000,7,125,0,617,1890,36300,2019-12-05,Tygelsjö,56.20027315,15.6721729385126,1,12,2019
6200000,5800000,400000,6,163,0,370,1973,30614,2019-12-04,Djupadal,55.5775776,12.95956685,1,12,2019
4600000,4795000,-195000,6,133,65,560,1914,35040,2019-12-03,Bellevue,55.57986755,12.97435345,0,12,2019
2900000,2950000,-50000,4,89,37,816,1932,42771,2019-12-02,Gullvik,55.57061135,13.0294216,0,12,2019
3700000,3495000,205000,4,93,56,750,1955,26674,2019-11-30,Virentofta,55.59109965,13.0739207548844,0,11,2019
2695000,2695000,0,5,117,60,148,1955,24935,2019-11-29,Tygelsjö,59.38201495,13.51086415,0,11,2019
5100000,4995000,105000,4,118,0,586,2008,29000,2019-11-29,Tygelsjö,55.71810045,13.1816172967742,1,11,2019
3940000,3295000,645000,5,108,72,429,1934,37398,2019-11-27,Kattarp,55.5799681,13.0371170161051,0,11,2019
3730000,3895000,-165000,6,151,10,391,2005,42231,2019-11-27,Kristineberg,56.10003705,12.75392495,0,11,2019
4800000,4695000,105000,6,153,42,772,1991,25949,2019-11-27,Riseberga,55.601724,13.09246555,0,11,2019
1000000,2300000,-1300000,2,46,12,907,2012,6720,2019-11-27,Limhamn,59.3190494,18.0707545,0,11,2019
4520000,3895000,625000,5,150,80,800,1925,43053,2019-11-26,Valdemarsro,55.61095145,13.07471265,0,11,2019
3750000,3395000,355000,5,106,0,268,1992,31000,2019-11-22,Virentofta,55.5890185,13.0965388,1,11,2019
7000000,7495000,-495000,8,155,11,1035,1935,42351,2019-11-22,Kulladal,55.57213265,12.9909090582521,0,11,2019
7510000,7000000,510000,7,150,6,910,1913,57614,2019-11-22,Solbacken,55.9831541180999,12.7778392775297,0,11,2019
4850000,4950000,-100000,6,152,44,520,1973,48060,2019-11-21,Hyllieby,55.57104565,12.9642691978703,0,11,2019
6150000,5795000,355000,7,230,13,992,2007,34303,2019-11-21,Tygelsjö,55.5222279,13.00462205,0,11,2019
4500000,4995000,-495000,5,130,220,761,1929,73100,2019-11-19,Klagshamn,55.5235569,12.9313233116541,0,11,2019
3175000,3245000,-70000,4,117,0,532,1975,32300,2019-11-19,Kastanjegården,55.55355495,13.0233368766081,1,11,2019
3920000,3495000,425000,6,134,83,572,1974,38018,2019-11-18,Kastanjegården,55.5551392,13.02497135,0,11,2019
6050000,5895000,155000,6,170,30,1017,2006,33450,2019-11-18,Skumparp,55.5351865125632,12.9651708297364,0,11,2019
6200000,6295000,-95000,6,148,15,490,2001,37015,2019-11-18,Bunkeflostrand,55.5554516735343,12.9301719203575,0,11,2019
6200000,6650000,-450000,6,164,60,600,1927,46162,2019-11-17,Limhamn,55.5741914,12.9401242,0,11,2019
4500000,4295000,205000,4,97,0,513,1940,27437,2019-11-16,Strandhem,59.3863824792802,16.5465674651336,1,11,2019
4650000,3695000,955000,4,95,64,596,1924,42993,2019-11-15,Eriksfält,55.57251025,13.0120658443799,0,11,2019
3350000,2895000,455000,5,111,30,553,1969,32415,2019-11-15,Jägersro,55.57588175,13.0738862555604,0,11,2019
3100000,2995000,105000,5,122,14,375,1969,46878,2019-11-14,Virentofta,55.5913364,13.0851848464327,0,11,2019
11100000,10500000,600000,5,187,0,785,1991,49149,2019-11-14,Sjösida,55.58867955,12.9527561290167,1,11,2019
3650000,3295000,355000,5,110,85,753,1926,38800,2019-11-14,Husie,55.58910925,13.06156475,0,11,2019
10600000,9800000,800000,7,158,75,1057,1961,53498,2019-11-13,Mellanheden,-23.2335499,17.3231107,0,11,2019
12500000,12500000,0,5,177,104,1260,1925,63950,2019-11-13,Mellanheden,55.5886474,12.9616327,0,11,2019
3900000,3995000,-95000,6,135,0,774,1925,39850,2019-11-10,Riseberga,55.59894315,13.0745548105132,1,11,2019
6300000,6250000,50000,6,144,48,866,1926,30881,2019-11-09,Bunkeflostrand,59.22774545,18.1195643435578,0,11,2019
3005000,2495000,510000,7,140,49,1311,1924,35250,2019-11-06,Toarp,55.5379079,13.1263353,0,11,2019
5600000,4950000,650000,5,142,50,720,1960,39861,2019-11-06,Limhamn,55.5783865,12.938176969725,0,11,2019
4565000,5395000,-830000,7,196,117,574,1989,44775,2019-11-05,Kattarp,55.5797201,13.0339559047111,0,11,2019
3800000,3995000,-195000,7,196,92,858,1919,32724,2019-11-04,Eriksfält,55.57518015,13.0067753683686,0,11,2019
4030000,3395000,635000,5,119,20,520,1964,45036,2019-11-04,Riseberga,55.59921,13.08615625,0,11,2019
6500000,5995000,505000,5,218,50,896,2004,45406,2019-11-03,Käglinge,55.53163455,13.0910471553523,0,11,2019
3033000,3195000,-162000,5,125,20,1081,1955,25500,2019-11-03,Ulricedal,55.59499275,13.0553704607543,0,11,2019
4495000,4495000,0,5,136,30,618,1960,48885,2019-11-01,Bunkeflostrand,55.55766835,12.92134855,0,11,2019
4095000,4195000,-100000,7,100,54,624,1934,46500,2019-10-31,Eriksfält,55.57653505,13.00748635,0,10,2019
6475000,6495000,-20000,6,157,0,521,2000,37990,2019-10-31,Klagshamn,55.5255101,12.9356560752879,1,10,2019
4675000,4195000,480000,3,130,97,795,1953,33319,2019-10-24,Bunkeflostrand,55.55970175,12.9230781337867,0,10,2019
2650000,1995000,655000,3,72,39,766,1938,28728,2019-10-24,Käglinge,55.5310363,13.0781405045151,0,10,2019
3425000,3095000,330000,4,117,0,636,1975,30229,2019-10-23,Vårsången,55.55401665,13.0246880523958,1,10,2019
4500000,3500000,1000000,3,130,30,369,1961,16750,2019-10-23,Bellevue,55.57567765,12.9677788404697,0,10,2019
15750000,15500000,250000,10,305,188,1111,1962,61776,2019-10-22,Limhamn,-23.2335499,17.3231107,0,10,2019
4795000,4895000,-100000,4,135,0,570,1975,41540,2019-10-22,Bunkeflostrand,55.5479379384333,12.9105680924091,1,10,2019
